RecordID,ProductionDate,ProductionLine,Shift,MachineID,OperatorID,UnitsProduced,DefectiveUnits,DowntimeMinutes,CycleTimeSeconds,ProcessTempC
4339,2025-01-27,Line-C,Afternoon,M-302,OP-005,538,15,49,18.96,71.0
4340,2025-01-27,Line-D,Morning,M-402,OP-019,361,13,19,25.24,71.1
4341,2025-01-27,Line-D,Afternoon,M-401,OP-020,446,9,15,38.72,75.3
4342,2025-01-27,Line-D,Night,M-401,OP-013,444,13,17,22.94,65.2
4343,2025-01-28,Line-A,Morning,M-102,OP-010,620,13,26,28.94,65.8
4344,2025-01-28,Line-A,Afternoon,M-102,OP-011,481,7,0,24.98,70.8
4345,2025-01-28,Line-A,Night,M-102,OP-005,457,8,15,31.57,72.6
4346,2025-01-28,Line-B,Morning,M-202,OP-001,414,10,23,34.93,62.3
4347,2025-01-28,Line-B,Afternoon,M-201,OP-012,495,31,33,44.42,71.1
4348,2025-01-28,Line-B,Night,M-201,OP-020,418,26,42,44.6,61.4
4349,2025-01-28,Line-C,Afternoon,M-301,OP-007,527,12,36,28.44,64.0
4350,2025-01-28,Line-C,Night,M-303,OP-006,439,18,18,48.45,73.3
4351,2025-01-28,Line-D,Morning,M-401,OP-016,468,7,0,33.48,74.6
4352,2025-01-28,Line-D,Afternoon,M-402,OP-003,441,7,18,38.62,68.8
4353,2025-01-28,Line-D,Night,M-402,OP-019,491,10,0,22.77,64.8
4354,2025-01-29,Line-A,Morning,M-102,OP-014,540,8,4,27.26,67.4
4355,2025-01-29,Line-A,Afternoon,M-102,OP-005,582,10,0,30.13,75.0
4356,2025-01-29,Line-A,Night,M-101,OP-004,449,3,4,30.64,70.8
4357,2025-01-29,Line-B,Morning,M-201,OP-014,540,19,20,40.38,70.7
4358,2025-01-29,Line-B,Afternoon,M-202,OP-003,404,5,3,34.71,70.1
4359,2025-01-29,Line-B,Night,M-202,OP-007,534,17,7,24.06,63.3
4360,2025-01-29,Line-C,Morning,M-303,OP-003,369,15,29,45.94,68.1
4361,2025-01-29,Line-C,Afternoon,M-301,OP-017,450,8,0,35.13,64.9
4362,2025-01-29,Line-C,Night,M-303,OP-002,411,22,43,33.38,71.4
4363,2025-01-29,Line-D,Morning,M-401,OP-012,435,6,14,32.93,69.8
4364,2025-01-29,Line-D,Afternoon,M-401,OP-017,477,7,18,29.41,75.2
4365,2025-01-30,Line-A,Morning,M-102,OP-001,515,5,4,30.24,73.2
4366,2025-01-30,Line-A,Afternoon,M-102,OP-003,564,8,0,24.69,69.0
4367,2025-01-30,Line-A,Night,M-101,OP-020,618,14,0,26.37,65.5
4368,2025-01-30,Line-B,Morning,M-201,OP-012,430,18,40,45.41,72.4
4369,2025-01-30,Line-B,Afternoon,M-201,OP-020,511,13,19,41.21,68.6
4370,2025-01-30,Line-B,Night,M-201,OP-015,531,24,35,43.19,67.0
4371,2025-01-30,Line-C,Morning,M-301,OP-017,485,14,10,29.85,67.9
4372,2025-01-30,Line-C,Afternoon,M-302,OP-001,557,4,38,24.12,65.4
4373,2025-01-30,Line-C,Night,M-303,OP-004,524,29,13,36.54,69.1
4374,2025-01-30,Line-D,Morning,M-402,OP-010,620,19,8,17.9,68.3
4375,2025-01-30,Line-D,Afternoon,M-401,OP-019,501,7,0,30.8,64.2
4376,2025-01-30,Line-D,Night,M-401,OP-016,592,20,21,30.45,65.4
4377,2025-01-31,Line-A,Morning,M-101,OP-020,478,16,25,31.02,71.7
4378,2025-01-31,Line-A,Afternoon,M-102,OP-018,512,11,26,32.59,71.4
4379,2025-01-31,Line-A,Night,M-102,OP-004,489,8,3,26.66,61.6
4380,2025-01-31,Line-B,Morning,M-201,OP-011,425,15,27,49.81,67.4
4381,2025-01-31,Line-B,Afternoon,M-201,OP-008,494,24,58,39.12,67.1
4382,2025-01-31,Line-B,Night,M-202,OP-007,473,14,32,32.37,72.9
4383,2025-01-31,Line-C,Morning,M-301,OP-012,490,8,29,32.44,65.1
4384,2025-01-31,Line-C,Night,M-302,OP-019,539,9,7,34.47,67.6
4385,2025-01-31,Line-D,Morning,M-401,OP-011,503,12,0,31.92,73.4
4386,2025-01-31,Line-D,Afternoon,M-402,OP-018,422,9,0,35.11,72.0
4387,2025-01-31,Line-D,Night,M-402,OP-011,458,18,28,33.53,70.6
4388,2025-02-01,Line-A,Morning,M-101,OP-010,539,4,14,31.92,66.4
4389,2025-02-01,Line-A,Afternoon,M-102,OP-013,507,15,5,29.73,64.7
4390,2025-02-01,Line-A,Night,M-101,OP-016,372,10,11,30.24,64.1
4391,2025-02-01,Line-B,Afternoon,M-202,OP-020,468,14,12,30.15,68.8
4392,2025-02-01,Line-B,Night,M-202,OP-010,405,10,0,25.3,63.8
4393,2025-02-01,Line-C,Morning,M-303,OP-002,469,19,34,37.47,72.0
4394,2025-02-01,Line-C,Afternoon,M-301,OP-007,530,9,4,27.1,66.8
4395,2025-02-01,Line-C,Night,M-302,OP-019,395,3,24,31.51,74.5
4396,2025-02-01,Line-D,Morning,M-401,OP-011,462,7,5,28.4,65.4
4397,2025-02-01,Line-D,Afternoon,M-401,OP-002,496,9,4,36.26,75.6
4398,2025-02-01,Line-D,Night,M-402,OP-007,549,13,23,39.28,71.0
4399,2025-02-02,Line-A,Morning,M-101,OP-014,444,10,21,25.03,66.9
4400,2025-02-02,Line-A,Afternoon,M-101,OP-017,546,0,0,29.12,69.4
4401,2025-02-02,Line-A,Night,M-101,OP-007,398,7,29,30.34,71.8
4402,2025-02-02,Line-B,Morning,M-201,OP-008,444,16,47,43.85,63.3
4403,2025-02-02,Line-B,Afternoon,M-201,OP-007,431,26,21,46.67,66.1
4404,2025-02-02,Line-B,Night,M-201,OP-002,479,23,3,34.69,68.3
4405,2025-02-02,Line-C,Morning,M-301,OP-004,436,12,0,32.83,62.5
4406,2025-02-02,Line-C,Afternoon,M-301,OP-008,458,3,40,23.3,67.5
4407,2025-02-02,Line-C,Night,M-302,OP-006,376,13,18,30.68,73.9
4408,2025-02-02,Line-D,Morning,M-401,OP-012,488,10,13,32.82,66.0
4409,2025-02-02,Line-D,Afternoon,M-402,OP-002,467,12,16,29.43,62.4
4410,2025-02-02,Line-D,Night,M-401,OP-020,569,6,26,30.88,62.8
4411,2025-02-03,Line-A,Morning,M-102,OP-019,555,11,32,29.09,70.8
4412,2025-02-03,Line-A,Afternoon,M-102,OP-007,374,5,0,28.13,69.9
4413,2025-02-03,Line-A,Night,M-102,OP-014,443,12,0,34.43,73.2
4414,2025-02-03,Line-B,Morning,M-202,OP-014,540,8,0,32.91,67.5
4415,2025-02-03,Line-B,Afternoon,M-201,OP-016,421,17,56,36.31,69.9
4416,2025-02-03,Line-B,Night,M-201,OP-013,493,20,44,50.16,66.8
4417,2025-02-03,Line-C,Afternoon,M-301,OP-008,465,11,25,29.36,66.8
4418,2025-02-03,Line-D,Morning,M-401,OP-016,346,4,0,33.42,67.0
4419,2025-02-03,Line-D,Night,M-401,OP-009,463,8,0,37.77,73.2
4420,2025-02-04,Line-A,Morning,M-102,OP-010,577,14,11,38.07,65.3
4421,2025-02-04,Line-A,Afternoon,M-102,OP-019,427,5,19,26.19,67.4
4422,2025-02-04,Line-A,Night,M-101,OP-013,383,9,0,25.34,72.9
4423,2025-02-04,Line-B,Morning,M-201,OP-003,550,27,39,39.35,64.9
4424,2025-02-04,Line-B,Afternoon,M-202,OP-007,458,1,15,30.24,64.3
4425,2025-02-04,Line-B,Night,M-201,OP-016,574,29,45,39.56,68.0
4426,2025-02-04,Line-C,Morning,M-301,OP-008,517,10,36,28.98,66.0
4427,2025-02-04,Line-C,Night,M-301,OP-003,518,3,25,23.5,70.6
4428,2025-02-04,Line-D,Morning,M-402,OP-015,441,10,25,30.77,63.2
4429,2025-02-04,Line-D,Afternoon,M-402,OP-020,426,5,0,35.64,68.4
4430,2025-02-04,Line-D,Night,M-401,OP-007,411,13,1,31.25,64.7
4431,2025-02-05,Line-A,Morning,M-101,OP-019,358,2,5,34.49,69.4
4432,2025-02-05,Line-A,Night,M-102,OP-006,488,0,31,31.12,67.5
4433,2025-02-05,Line-B,Morning,M-201,OP-002,547,31,52,40.76,64.0
4434,2025-02-05,Line-B,Afternoon,M-201,OP-010,539,17,64,42.14,63.8
4435,2025-02-05,Line-B,Night,M-201,OP-006,406,13,37,41.97,63.1
4436,2025-02-05,Line-C,Morning,M-302,OP-015,458,2,20,29.73,66.5
4437,2025-02-05,Line-C,Night,M-301,OP-020,402,6,5,31.59,68.7
4438,2025-02-05,Line-D,Morning,M-401,OP-005,527,7,0,34.96,64.3
4439,2025-02-05,Line-D,Afternoon,M-402,OP-002,413,7,16,27.35,65.8
4440,2025-02-05,Line-D,Night,M-401,OP-014,456,15,11,25.16,64.2
4441,2025-02-06,Line-A,Morning,M-101,OP-020,464,9,19,30.62,64.6
4442,2025-02-06,Line-A,Afternoon,M-102,OP-012,454,12,0,27.67,70.4
4443,2025-02-06,Line-B,Morning,M-201,OP-001,532,23,28,35.39,70.1
4444,2025-02-06,Line-B,Afternoon,M-201,OP-013,559,39,40,41.75,64.3
4445,2025-02-06,Line-B,Night,M-201,OP-008,367,17,70,48.35,72.5
4446,2025-02-06,Line-C,Morning,M-301,OP-019,494,11,0,33.81,65.7
4447,2025-02-06,Line-C,Afternoon,M-301,OP-016,437,6,6,26.41,68.1
4448,2025-02-06,Line-C,Night,M-303,OP-013,446,21,12,40.93,63.6
4449,2025-02-06,Line-D,Morning,M-402,OP-015,441,9,0,25.89,70.3
4450,2025-02-06,Line-D,Afternoon,M-401,OP-016,395,14,30,27.53,64.9
4451,2025-02-06,Line-D,Night,M-402,OP-015,492,2,0,27.7,67.5
4452,2025-02-07,Line-A,Morning,M-101,OP-015,485,6,31,22.52,63.4
4453,2025-02-07,Line-A,Afternoon,M-102,OP-008,509,3,0,30.62,63.8
4454,2025-02-07,Line-A,Night,M-101,OP-013,472,5,0,19.49,68.6
4455,2025-02-07,Line-B,Morning,M-201,OP-012,405,18,27,40.97,67.4
4456,2025-02-07,Line-B,Afternoon,M-202,OP-010,491,5,30,20.76,67.1
4457,2025-02-07,Line-B,Night,M-202,OP-014,530,12,0,25.96,64.0
4458,2025-02-07,Line-C,Morning,M-303,OP-008,515,19,38,43.32,77.5
4459,2025-02-07,Line-C,Afternoon,M-301,OP-012,498,5,0,28.62,67.5
4460,2025-02-07,Line-C,Night,M-302,OP-014,347,4,16,27.34,71.9
4461,2025-02-07,Line-D,Morning,M-402,OP-015,386,10,25,34.78,61.7
4462,2025-02-07,Line-D,Afternoon,M-402,OP-015,498,6,0,27.93,64.4
4463,2025-02-07,Line-D,Night,M-402,OP-013,535,12,0,26.38,66.5
4464,2025-02-08,Line-A,Morning,M-101,OP-008,475,13,22,30.26,67.0
4465,2025-02-08,Line-A,Afternoon,M-101,OP-019,373,12,5,37.77,68.8
4466,2025-02-08,Line-A,Night,M-102,OP-015,601,14,0,26.93,67.3
4467,2025-02-08,Line-B,Morning,M-202,OP-012,427,6,0,30.03,68.9
4468,2025-02-08,Line-B,Afternoon,M-201,OP-013,419,27,35,37.92,61.5
4469,2025-02-08,Line-B,Night,M-201,OP-018,483,20,46,41.28,63.2
4470,2025-02-08,Line-C,Morning,M-302,OP-020,580,13,8,30.82,69.9
4471,2025-02-08,Line-C,Afternoon,M-301,OP-007,394,8,5,32.54,65.0
4472,2025-02-08,Line-C,Night,M-301,OP-013,443,15,30,13.52,72.6
4473,2025-02-08,Line-D,Morning,M-402,OP-006,475,5,0,25.25,65.3
4474,2025-02-08,Line-D,Afternoon,M-401,OP-007,412,2,0,31.62,68.2
4475,2025-02-08,Line-D,Night,M-401,OP-009,513,9,0,32.47,64.0
4476,2025-02-09,Line-A,Morning,M-101,OP-013,518,3,1,28.19,70.7
4477,2025-02-09,Line-A,Afternoon,M-101,OP-005,490,9,40,20.82,63.8
4478,2025-02-09,Line-A,Night,M-102,OP-008,415,0,1,33.44,65.6
4479,2025-02-09,Line-B,Morning,M-201,OP-016,460,13,23,39.69,70.6
4480,2025-02-09,Line-B,Afternoon,M-201,OP-004,379,15,51,39.77,59.5
4481,2025-02-09,Line-B,Night,M-201,OP-001,556,29,48,33.28,74.0
4482,2025-02-09,Line-C,Afternoon,M-301,OP-011,433,6,1,34.73,67.3
4483,2025-02-09,Line-C,Night,M-302,OP-012,508,10,10,25.27,75.2
4484,2025-02-09,Line-D,Morning,M-401,OP-007,392,9,17,35.77,73.6
4485,2025-02-09,Line-D,Afternoon,M-401,OP-012,471,11,38,29.67,63.7
4486,2025-02-09,Line-D,Night,M-402,OP-019,456,2,17,35.32,67.5
4487,2025-02-10,Line-A,Morning,M-102,OP-016,382,11,0,22.27,67.3
4488,2025-02-10,Line-A,Afternoon,M-101,OP-010,495,11,11,38.8,68.3
4489,2025-02-10,Line-A,Night,M-101,OP-005,542,14,0,29.15,76.5
4490,2025-02-10,Line-B,Morning,M-201,OP-018,449,17,37,39.66,64.8
4491,2025-02-10,Line-B,Afternoon,M-202,OP-006,451,15,9,23.36,62.0
4492,2025-02-10,Line-B,Night,M-202,OP-009,612,10,18,26.14,69.3
4493,2025-02-10,Line-C,Morning,M-301,OP-004,567,7,18,22.97,76.1
4494,2025-02-10,Line-C,Afternoon,M-301,OP-015,496,7,7,27.45,66.2
4495,2025-02-10,Line-C,Night,M-301,OP-005,333,6,9,32.44,65.9
4496,2025-02-10,Line-D,Morning,M-402,OP-013,433,8,0,30.72,60.6
4497,2025-02-10,Line-D,Afternoon,M-401,OP-019,547,14,0,33.31,68.4
4498,2025-02-10,Line-D,Night,M-402,OP-015,419,0,16,26.03,72.4
4499,2025-02-11,Line-A,Morning,M-101,OP-015,480,5,38,32.88,53.4
4500,2025-02-11,Line-A,Afternoon,M-102,OP-019,450,2,0,29.28,69.4
4501,2025-02-11,Line-A,Night,M-102,OP-003,495,14,21,32.87,68.8
4502,2025-02-11,Line-B,Morning,M-201,OP-006,557,23,30,32.47,72.2
4503,2025-02-11,Line-B,Afternoon,M-202,OP-013,475,22,5,30.44,70.2
4504,2025-02-11,Line-B,Night,M-201,OP-007,413,20,35,40.48,72.7
4505,2025-02-11,Line-C,Morning,M-302,OP-010,425,9,33,26.47,66.8
4506,2025-02-11,Line-C,Afternoon,M-301,OP-012,620,14,4,34.01,65.7
4507,2025-02-11,Line-C,Night,M-302,OP-001,386,12,0,42.26,66.0
4508,2025-02-11,Line-D,Morning,M-402,OP-006,607,3,27,32.5,71.4
4509,2025-02-11,Line-D,Afternoon,M-402,OP-007,538,7,0,29.75,68.9
4510,2025-02-11,Line-D,Night,M-401,OP-016,451,9,16,25.45,69.6
4511,2025-02-12,Line-A,Morning,M-101,OP-002,463,5,23,26.12,66.2
4512,2025-02-12,Line-A,Afternoon,M-102,OP-009,484,15,14,32.64,66.8
4513,2025-02-12,Line-A,Night,M-102,OP-011,475,8,16,28.52,73.4
4514,2025-02-12,Line-B,Afternoon,M-202,OP-003,457,0,53,28.36,73.3
4515,2025-02-12,Line-B,Night,M-201,OP-005,564,31,32,43.43,62.9
4516,2025-02-12,Line-C,Morning,M-303,OP-001,599,22,31,42.49,67.6
4517,2025-02-12,Line-C,Afternoon,M-301,OP-010,440,14,26,31.61,66.4
4518,2025-02-12,Line-C,Night,M-302,OP-013,543,7,35,30.56,72.9
4519,2025-02-12,Line-D,Morning,M-402,OP-013,473,9,30,40.97,74.2
4520,2025-02-12,Line-D,Afternoon,M-402,OP-014,532,13,4,31.48,64.3
4521,2025-02-12,Line-D,Night,M-401,OP-012,502,11,0,30.19,69.7
4522,2025-02-13,Line-A,Morning,M-101,OP-016,474,10,0,26.12,72.1
4523,2025-02-13,Line-A,Afternoon,M-101,OP-015,480,10,3,30.1,58.8
4524,2025-02-13,Line-A,Night,M-101,OP-011,530,19,0,25.3,69.8
4525,2025-02-13,Line-B,Morning,M-201,OP-001,568,26,16,40.96,63.9
4526,2025-02-13,Line-B,Afternoon,M-201,OP-008,439,18,21,38.11,68.3
4527,2025-02-13,Line-C,Morning,M-301,OP-019,492,2,17,28.09,70.9
4528,2025-02-13,Line-C,Afternoon,M-301,OP-003,526,7,21,25.82,73.3
4529,2025-02-13,Line-D,Afternoon,M-401,OP-005,432,9,9,24.92,71.6
4530,2025-02-13,Line-D,Night,M-402,OP-011,443,0,0,25.62,73.5
4531,2025-02-14,Line-A,Morning,M-101,OP-020,555,6,6,27.68,62.7
4532,2025-02-14,Line-A,Afternoon,M-101,OP-007,423,12,19,31.37,62.7
4533,2025-02-14,Line-A,Night,M-101,OP-006,486,0,24,31.29,62.6
4534,2025-02-14,Line-B,Morning,M-201,OP-001,576,16,42,44.78,63.0
4535,2025-02-14,Line-B,Afternoon,M-201,OP-007,477,14,0,36.66,65.5
4536,2025-02-14,Line-C,Afternoon,M-303,OP-007,518,24,36,36.93,65.9
4537,2025-02-14,Line-C,Night,M-301,OP-016,424,2,3,30.37,65.7
4538,2025-02-14,Line-D,Morning,M-401,OP-016,460,11,4,23.33,70.3
4539,2025-02-14,Line-D,Afternoon,M-401,OP-015,495,11,21,32.28,68.1
4540,2025-02-14,Line-D,Night,M-401,OP-003,623,3,3,34.84,68.6
4541,2025-02-15,Line-A,Morning,M-101,OP-009,525,10,32,24.96,73.4
4542,2025-02-15,Line-A,Afternoon,M-101,OP-004,550,3,21,29.78,65.6
4543,2025-02-15,Line-A,Night,M-101,OP-007,366,3,22,34.07,67.2
4544,2025-02-15,Line-B,Morning,M-202,OP-008,529,15,14,26.39,69.8
4545,2025-02-15,Line-B,Afternoon,M-202,OP-020,509,13,24,23.19,66.0
4546,2025-02-15,Line-B,Night,M-202,OP-007,366,9,8,32.15,62.1
4547,2025-02-15,Line-C,Morning,M-302,OP-008,564,3,23,30.59,67.2
4548,2025-02-15,Line-C,Afternoon,M-303,OP-009,463,18,54,42.06,62.9
4549,2025-02-15,Line-C,Night,M-301,OP-003,456,9,25,26.98,65.8
4550,2025-02-15,Line-D,Afternoon,M-401,OP-020,481,13,0,32.53,66.1
4551,2025-02-15,Line-D,Night,M-402,OP-003,460,17,9,33.77,70.9
4552,2025-02-16,Line-A,Morning,M-102,OP-001,409,0,24,24.58,61.3
4553,2025-02-16,Line-A,Afternoon,M-101,OP-011,541,4,0,39.87,61.4
4554,2025-02-16,Line-A,Night,M-102,OP-020,404,5,8,25.53,63.4
4555,2025-02-16,Line-B,Morning,M-201,OP-019,570,27,43,41.31,69.2
4556,2025-02-16,Line-B,Afternoon,M-202,OP-015,535,4,15,33.48,74.2
4557,2025-02-16,Line-B,Night,M-202,OP-012,596,11,29,16.65,74.2
4558,2025-02-16,Line-C,Morning,M-302,OP-011,436,7,18,29.23,68.8
4559,2025-02-16,Line-C,Afternoon,M-303,OP-007,575,24,18,51.07,70.1
4560,2025-02-16,Line-C,Night,M-301,OP-002,595,16,0,33.23,64.1
4561,2025-02-16,Line-D,Morning,M-402,OP-015,480,8,0,25.94,76.8
4562,2025-02-16,Line-D,Afternoon,M-402,OP-013,494,8,39,28.02,67.6
4563,2025-02-16,Line-D,Night,M-402,OP-015,539,8,0,18.73,64.3
4564,2025-02-17,Line-A,Morning,M-102,OP-014,423,8,2,40.79,63.8
4565,2025-02-17,Line-A,Afternoon,M-101,OP-011,564,11,24,33.73,59.1
4566,2025-02-17,Line-A,Night,M-101,OP-013,479,7,0,32.3,74.9
4567,2025-02-17,Line-B,Morning,M-202,OP-006,319,4,0,30.36,66.7
4568,2025-02-17,Line-B,Afternoon,M-201,OP-007,443,23,59,55.31,65.0
4569,2025-02-17,Line-B,Night,M-202,OP-016,370,9,36,34.07,74.4
4570,2025-02-17,Line-C,Morning,M-302,OP-007,466,6,13,28.35,70.7
4571,2025-02-17,Line-C,Night,M-302,OP-018,538,15,19,31.23,71.2
4572,2025-02-17,Line-D,Morning,M-401,OP-016,362,7,12,31.07,67.6
4573,2025-02-17,Line-D,Afternoon,M-402,OP-014,505,6,28,32.37,68.6
4574,2025-02-17,Line-D,Night,M-401,OP-016,438,11,15,26.22,67.8
4575,2025-02-18,Line-A,Morning,M-101,OP-012,517,12,19,30.46,72.1
4576,2025-02-18,Line-A,Afternoon,M-101,OP-011,554,14,3,24.71,65.8
4577,2025-02-18,Line-A,Night,M-102,OP-005,597,12,43,29.4,67.0
4578,2025-02-18,Line-B,Morning,M-202,OP-007,475,8,0,24.26,70.0
4579,2025-02-18,Line-B,Afternoon,M-201,OP-010,543,38,28,40.24,64.9
4580,2025-02-18,Line-B,Night,M-202,OP-010,547,14,0,25.49,71.8
4581,2025-02-18,Line-C,Morning,M-302,OP-020,502,13,0,20.61,64.5
4582,2025-02-18,Line-C,Afternoon,M-301,OP-017,521,20,5,41.38,71.3
4583,2025-02-18,Line-C,Night,M-303,OP-012,396,19,47,29.87,70.6
4584,2025-02-18,Line-D,Morning,M-401,OP-012,550,12,11,29.14,67.1
4585,2025-02-18,Line-D,Afternoon,M-402,OP-003,409,5,5,30.57,65.8
4586,2025-02-19,Line-A,Morning,M-101,OP-007,427,11,17,27.3,70.0
4587,2025-02-19,Line-A,Afternoon,M-101,OP-011,452,8,26,26.98,63.3
4588,2025-02-19,Line-A,Night,M-102,OP-009,471,2,7,28.6,58.1
4589,2025-02-19,Line-B,Morning,M-202,OP-007,511,8,29,31.08,70.9
4590,2025-02-19,Line-B,Afternoon,M-202,OP-019,551,9,11,22.13,73.0
4591,2025-02-19,Line-B,Night,M-201,OP-019,471,16,46,31.1,66.3
4592,2025-02-19,Line-C,Morning,M-301,OP-016,534,7,1,27.92,60.0
4593,2025-02-19,Line-C,Afternoon,M-301,OP-011,522,9,7,28.66,68.1
4594,2025-02-19,Line-C,Night,M-301,OP-013,519,9,0,32.88,70.0
4595,2025-02-19,Line-D,Morning,M-402,OP-003,492,14,12,35.56,73.6
4596,2025-02-19,Line-D,Afternoon,M-402,OP-020,514,5,10,36.19,62.0
4597,2025-02-19,Line-D,Night,M-402,OP-003,456,7,0,34.36,69.5
4598,2025-02-20,Line-A,Morning,M-101,OP-009,437,11,9,25.55,65.1
4599,2025-02-20,Line-A,Afternoon,M-102,OP-002,506,14,4,32.72,74.3
4600,2025-02-20,Line-A,Night,M-101,OP-001,404,9,24,29.52,73.0
4601,2025-02-20,Line-B,Morning,M-202,OP-018,611,13,8,34.88,71.4
4602,2025-02-20,Line-B,Afternoon,M-202,OP-011,328,6,6,31.98,67.2
4603,2025-02-20,Line-B,Night,M-202,OP-020,474,4,23,38.28,64.6
4604,2025-02-20,Line-C,Morning,M-301,OP-007,396,7,11,35.85,63.1
4605,2025-02-20,Line-C,Afternoon,M-303,OP-020,447,11,55,43.25,66.1
4606,2025-02-20,Line-C,Night,M-303,OP-002,400,13,41,36.46,68.4
4607,2025-02-20,Line-D,Morning,M-401,OP-017,602,9,0,31.91,63.1
4608,2025-02-20,Line-D,Afternoon,M-402,OP-008,583,19,9,25.51,66.3
4609,2025-02-20,Line-D,Night,M-402,OP-001,462,10,27,24.82,72.0
4610,2025-02-21,Line-A,Morning,M-101,OP-005,517,7,0,30.58,63.8
4611,2025-02-21,Line-A,Afternoon,M-101,OP-014,541,4,20,29.6,65.8
4612,2025-02-21,Line-B,Morning,M-201,OP-015,473,26,17,39.94,65.0
4613,2025-02-21,Line-B,Afternoon,M-201,OP-020,477,18,8,36.72,74.6
4614,2025-02-21,Line-B,Night,M-202,OP-004,494,10,7,29.74,66.3
4615,2025-02-21,Line-C,Morning,M-302,OP-009,511,10,0,31.27,58.2
4616,2025-02-21,Line-C,Afternoon,M-303,OP-015,504,16,33,36.03,68.0
4617,2025-02-21,Line-C,Night,M-303,OP-005,514,31,11,46.88,68.5
4618,2025-02-21,Line-D,Morning,M-401,OP-004,452,12,8,33.59,64.0
4619,2025-02-21,Line-D,Night,M-402,OP-012,442,12,34,29.82,56.9
4620,2025-02-22,Line-A,Morning,M-102,OP-018,468,9,8,31.68,66.1
4621,2025-02-22,Line-A,Night,M-102,OP-013,530,3,30,37.75,64.3
4622,2025-02-22,Line-B,Morning,M-201,OP-010,425,21,17,39.54,72.4
4623,2025-02-22,Line-B,Afternoon,M-201,OP-017,524,34,37,38.95,68.2
4624,2025-02-22,Line-C,Morning,M-301,OP-016,470,8,11,25.34,69.1
4625,2025-02-22,Line-D,Morning,M-401,OP-008,395,4,10,18.7,71.1
4626,2025-02-22,Line-D,Afternoon,M-402,OP-012,356,9,0,27.98,70.1
4627,2025-02-22,Line-D,Night,M-402,OP-011,611,12,0,34.77,67.1
4628,2025-02-23,Line-A,Morning,M-102,OP-013,484,11,0,30.03,66.4
4629,2025-02-23,Line-A,Afternoon,M-102,OP-013,553,14,0,36.31,69.8
4630,2025-02-23,Line-A,Night,M-101,OP-007,387,7,27,23.93,73.5
4631,2025-02-23,Line-B,Morning,M-201,OP-009,389,14,20,48.88,66.0
4632,2025-02-23,Line-B,Afternoon,M-201,OP-018,410,20,44,45.34,66.9
4633,2025-02-23,Line-C,Morning,M-303,OP-008,495,19,60,47.72,72.3
4634,2025-02-23,Line-C,Afternoon,M-301,OP-008,527,12,0,33.17,68.5
4635,2025-02-23,Line-C,Night,M-301,OP-005,555,14,20,21.58,67.6
4636,2025-02-23,Line-D,Morning,M-402,OP-013,446,9,5,28.62,69.8
4637,2025-02-23,Line-D,Afternoon,M-402,OP-001,454,9,0,25.84,70.6
4638,2025-02-23,Line-D,Night,M-402,OP-016,406,12,26,28.66,80.0
4639,2025-02-24,Line-A,Afternoon,M-102,OP-018,554,5,23,30.33,64.9
4640,2025-02-24,Line-B,Morning,M-201,OP-007,415,23,26,41.49,64.3
4641,2025-02-24,Line-B,Afternoon,M-202,OP-001,435,7,17,17.06,68.1
4642,2025-02-24,Line-B,Night,M-201,OP-019,435,26,79,40.2,61.1
4643,2025-02-24,Line-C,Morning,M-303,OP-006,487,21,64,50.33,71.5
4644,2025-02-24,Line-C,Afternoon,M-301,OP-018,444,11,15,31.21,61.8
4645,2025-02-24,Line-D,Morning,M-402,OP-009,543,10,10,27.0,64.8
4646,2025-02-24,Line-D,Afternoon,M-402,OP-006,499,0,23,24.73,59.8
4647,2025-02-24,Line-D,Night,M-402,OP-011,589,6,1,35.67,75.4
4648,2025-02-25,Line-A,Morning,M-102,OP-013,388,3,0,34.67,74.6
4649,2025-02-25,Line-A,Afternoon,M-102,OP-015,415,13,1,31.68,62.9
4650,2025-02-25,Line-B,Morning,M-202,OP-007,472,8,7,31.92,64.0
4651,2025-02-25,Line-B,Afternoon,M-201,OP-013,426,21,55,41.89,70.0
4652,2025-02-25,Line-B,Night,M-201,OP-007,525,28,20,38.11,65.2
4653,2025-02-25,Line-C,Morning,M-303,OP-010,595,30,41,43.83,62.7
4654,2025-02-25,Line-C,Afternoon,M-303,OP-007,596,30,45,33.17,71.1
4655,2025-02-25,Line-C,Night,M-302,OP-012,458,2,0,23.68,62.9
4656,2025-02-25,Line-D,Morning,M-401,OP-019,483,7,17,38.38,67.5
4657,2025-02-25,Line-D,Afternoon,M-402,OP-007,345,5,29,29.57,74.1
4658,2025-02-25,Line-D,Night,M-402,OP-001,507,0,13,31.49,72.3
4659,2025-02-26,Line-A,Morning,M-101,OP-011,589,16,18,33.38,67.3
4660,2025-02-26,Line-A,Afternoon,M-102,OP-011,392,7,17,23.98,73.3
4661,2025-02-26,Line-A,Night,M-102,OP-020,540,2,32,28.46,64.9
4662,2025-02-26,Line-B,Morning,M-202,OP-016,544,10,40,25.74,61.1
4663,2025-02-26,Line-B,Afternoon,M-202,OP-008,463,12,0,23.35,68.9
4664,2025-02-26,Line-C,Morning,M-301,OP-001,392,8,6,32.47,62.5
4665,2025-02-26,Line-C,Afternoon,M-301,OP-009,557,9,23,34.8,63.4
4666,2025-02-26,Line-C,Night,M-302,OP-015,532,2,0,39.82,72.4
